,his_date,temperature,pression,direction,ensoleillement,temp_humide,vent_kmh,humide_pourcent,dju_tn,dju_tx,dju_moyen,dju_base_16,temperature_test
3138,2017-10-12,18.0,1023.3,279.0,0.0,15.47,0.0,77.0,13.9,18.9,16.0,0.0,18.0
3139,2017-10-12,17.4,1023.5,251.0,0.0,15.204,0.0,79.0,13.9,18.9,16.0,0.0,17.4
3140,2017-10-12,16.5,1023.4,196.0,0.0,14.78,0.0,83.0,13.9,18.9,16.0,0.0,16.5
3141,2017-10-12,16.8,1023.4,287.0,0.0,15.196,10.8,84.0,13.9,18.9,16.0,0.0,16.8
3142,2017-10-13,16.8,1023.5,160.0,0.0,15.404,3.6,86.0,13.9,18.9,16.0,0.0,16.8
3143,2017-10-13,16.2,1023.8,328.0,0.0,15.164,7.2,89.0,13.8,20.5,17.2,0.0,16.2
3144,2017-10-13,16.0,1023.6,270.0,0.0,15.1,0.0,90.0,13.8,20.5,17.2,0.0,16.0
3145,2017-10-13,16.0,1023.9,212.0,0.0,15.19,0.0,91.0,13.8,20.5,17.2,0.0,16.0
3146,2017-10-13,15.0,1024.1,137.0,0.0,13.9,3.6,89.0,13.8,20.5,17.2,0.0,15.0
3147,2017-10-13,14.2,1024.2,317.0,0.0,13.7,7.2,95.0,13.8,20.5,17.2,0.0,14.2
3148,2017-10-13,13.8,1023.9,297.0,0.0,13.3,7.2,96.0,13.8,20.5,17.2,0.0,13.8
3149,2017-10-13,14.4,1023.9,219.0,0.0,14.0,0.0,97.0,13.8,20.5,17.2,0.0,14.4
3150,2017-10-13,15.0,1024.1,208.0,0.0,14.7,0.0,97.0,13.8,20.5,17.2,0.0,15.0
3151,2017-10-13,15.8,1024.5,208.0,30.0,15.156,0.0,93.0,13.8,20.5,17.2,0.0,15.8
3152,2017-10-13,15.9,1024.8,255.0,91.0,15.081,0.0,91.0,13.8,20.5,17.2,0.0,15.9
3153,2017-10-13,16.3,1025.2,305.0,125.0,15.463,3.6,91.0,13.8,20.5,17.2,0.0,16.3
3154,2017-10-13,18.3,1025.3,324.0,466.0,16.4,3.6,83.0,13.8,20.5,17.2,0.0,18.3
3155,2017-10-13,20.4,1025.0,12.0,564.0,17.24,7.2,75.0,13.8,20.5,17.2,0.0,20.4
3156,2017-10-13,21.3,1024.3,236.0,209.0,17.116,7.2,69.0,13.8,20.5,17.2,0.0,21.3
3157,2017-10-13,22.5,1024.1,195.0,236.0,17.58,3.6,62.0,13.8,20.5,17.2,0.0,22.5
3158,2017-10-13,21.9,1023.9,193.0,473.0,17.114,3.6,63.0,13.8,20.5,17.2,0.0,21.9
3159,2017-10-13,22.4,1023.6,242.0,274.0,17.48,3.6,62.0,13.8,20.5,17.2,0.0,22.4
3160,2017-10-13,22.0,1023.6,244.0,90.0,17.22,3.6,63.0,13.8,20.5,17.2,0.0,22.0
3161,2017-10-13,20.6,1023.9,228.0,7.0,16.472,3.6,68.0,13.8,20.5,17.2,0.0,20.6
3162,2017-10-13,19.4,1024.2,228.0,0.0,16.222,0.0,73.0,13.8,20.5,17.2,0.0,19.4
3163,2017-10-13,17.3,1024.4,228.0,0.0,15.24,0.0,80.0,13.8,20.5,17.2,0.0,17.3
3164,2017-10-13,16.2,1024.7,228.0,0.0,14.836,0.0,87.0,13.8,20.5,17.2,0.0,16.2
3165,2017-10-13,15.5,1024.7,228.0,0.0,14.11,0.0,86.0,13.8,20.5,17.2,0.0,15.5
3166,2017-10-14,13.5,1024.9,228.0,0.0,12.6,0.0,91.0,13.8,20.5,17.2,0.0,13.5
3167,2017-10-14,13.5,1025.1,228.0,0.0,12.7,0.0,92.0,13.3,23.1,18.45,0.0,13.5
3168,2017-10-14,14.9,1024.9,228.0,0.0,14.1,0.0,92.0,13.3,23.1,18.45,0.0,14.9
3169,2017-10-14,14.3,1025.0,228.0,0.0,13.5,0.0,92.0,13.3,23.1,18.45,0.0,14.3
3170,2017-10-14,13.1,1024.7,228.0,0.0,12.2,0.0,91.0,13.3,23.1,18.45,0.0,13.1
3171,2017-10-14,12.2,1024.5,228.0,0.0,11.6,0.0,94.0,13.3,23.1,18.45,0.0,12.2
3172,2017-10-14,12.1,1024.4,228.0,0.0,11.6,0.0,95.0,13.3,23.1,18.45,0.0,12.1
3173,2017-10-14,11.3,1024.7,228.0,0.0,10.835,0.0,95.0,13.3,23.1,18.45,0.0,11.3
3174,2017-10-14,11.7,1024.8,228.0,0.0,11.409,0.0,97.0,13.3,23.1,18.45,0.0,11.7
3175,2017-10-14,13.8,1025.1,228.0,58.0,13.1,0.0,93.0,13.3,23.1,18.45,0.0,13.8
3176,2017-10-14,15.8,1025.5,186.0,250.0,14.648,3.6,88.0,13.3,23.1,18.45,0.0,15.8
3177,2017-10-14,17.8,1025.6,206.0,40.0,15.856,3.6,82.0,13.3,23.1,18.45,0.0,17.8
3178,2017-10-14,19.3,1025.6,206.0,508.0,16.375,3.6,75.0,13.3,23.1,18.45,0.0,19.3
3179,2017-10-14,20.5,1025.0,193.0,555.0,16.844,10.8,72.0,13.3,23.1,18.45,0.0,20.5
3180,2017-10-14,21.3,1024.1,175.0,555.0,17.108,7.2,68.0,13.3,23.1,18.45,0.0,21.3
3181,2017-10-14,21.6,1023.5,206.0,501.0,17.192,10.8,66.0,13.3,23.1,18.45,0.0,21.6
3182,2017-10-14,22.6,1023.1,208.0,396.0,17.54,10.8,61.0,13.3,23.1,18.45,0.0,22.6
3183,2017-10-14,22.6,1022.7,206.0,251.0,17.54,7.2,61.0,13.3,23.1,18.45,0.0,22.6
3184,2017-10-14,22.3,1022.6,206.0,76.0,17.38,3.6,62.0,13.3,23.1,18.45,0.0,22.3
3185,2017-10-14,20.9,1022.7,206.0,7.0,16.688,0.0,68.0,13.3,23.1,18.45,0.0,20.9
3186,2017-10-14,18.0,1023.3,206.0,0.0,15.69,0.0,79.0,13.3,23.1,18.45,0.0,18.0
3187,2017-10-14,15.9,1023.4,206.0,0.0,14.518,0.0,86.0,13.3,23.1,18.45,0.0,15.9
3188,2017-10-14,17.6,1023.1,206.0,0.0,15.586,3.6,81.0,13.3,23.1,18.45,0.0,17.6
3189,2017-10-14,16.3,1022.9,206.0,0.0,14.686,0.0,84.0,13.3,23.1,18.45,0.0,16.3
3190,2017-10-15,15.1,1022.8,206.0,0.0,13.908,0.0,87.0,13.3,23.1,18.45,0.0,15.1
3191,2017-10-15,15.8,1022.6,206.0,0.0,14.532,0.0,87.0,11.2,23.1,18.2,0.0,15.8
3192,2017-10-15,15.0,1022.2,203.0,0.0,13.8,0.0,88.0,11.2,23.1,18.2,0.0,15.0
3193,2017-10-15,14.8,1021.8,203.0,0.0,13.608,0.0,88.0,11.2,23.1,18.2,0.0,14.8
3194,2017-10-15,15.2,1021.3,203.0,0.0,13.908,0.0,87.0,11.2,23.1,18.2,0.0,15.2
3195,2017-10-15,14.4,1021.1,203.0,0.0,13.224,0.0,88.0,11.2,23.1,18.2,0.0,14.4
3196,2017-10-15,14.0,1021.3,203.0,0.0,12.92,0.0,89.0,11.2,23.1,18.2,0.0,14.0
3197,2017-10-15,13.7,1021.0,203.0,0.0,12.7,0.0,90.0,11.2,23.1,18.2,0.0,13.7
3198,2017-10-15,13.2,1021.0,203.0,0.0,12.3,3.6,91.0,11.2,23.1,18.2,0.0,13.2
3199,2017-10-15,13.3,1021.1,203.0,65.0,12.3,3.6,90.0,11.2,23.1,18.2,0.0,13.3
3200,2017-10-15,15.3,1021.2,203.0,234.0,14.012,3.6,87.0,11.2,23.1,18.2,0.0,15.3
3201,2017-10-15,17.6,1021.3,195.0,63.0,15.692,3.6,82.0,11.2,23.1,18.2,0.0,17.6
3202,2017-10-15,19.5,1021.1,216.0,487.0,16.41,3.6,74.0,11.2,23.1,18.2,0.0,19.5
3203,2017-10-15,21.6,1020.5,189.0,531.0,17.588,7.2,69.0,11.2,23.1,18.2,0.0,21.6
3204,2017-10-15,22.8,1020.2,224.0,524.0,18.16,7.2,64.0,11.2,23.1,18.2,0.0,22.8
3205,2017-10-15,23.6,1019.6,149.0,482.0,18.06,3.6,59.0,11.2,23.1,18.2,0.0,23.6
3206,2017-10-15,23.6,1019.3,174.0,380.0,18.372,10.8,61.0,11.2,23.1,18.2,0.0,23.6
3207,2017-10-15,24.0,1018.9,199.0,234.0,18.5,7.2,60.0,11.2,23.1,18.2,0.0,24.0
3208,2017-10-15,23.5,1019.0,191.0,69.0,18.45,3.6,62.0,11.2,23.1,18.2,0.0,23.5
3209,2017-10-15,22.0,1019.2,228.0,0.0,17.78,3.6,67.0,11.2,23.1,18.2,0.0,22.0
3210,2017-10-15,21.0,1020.0,208.0,0.0,17.0,3.6,70.0,11.2,23.1,18.2,0.0,21.0
3211,2017-10-15,20.4,1019.9,185.0,0.0,16.844,3.6,72.0,11.2,23.1,18.2,0.0,20.4
3212,2017-10-15,20.2,1020.2,218.0,0.0,16.818,3.6,73.0,11.2,23.1,18.2,0.0,20.2
3213,2017-10-15,20.0,1020.3,247.0,0.0,16.78,3.6,74.0,11.2,23.1,18.2,0.0,20.0
3214,2017-10-16,19.8,1020.0,201.0,0.0,16.986,3.6,77.0,11.2,23.1,18.2,0.0,19.8
3215,2017-10-16,19.6,1019.9,249.0,0.0,16.909,3.6,77.0,13.0,24.1,17.65,0.0,19.6
3216,2017-10-16,19.0,1020.1,266.0,0.0,16.59,3.6,79.0,13.0,24.1,17.65,0.0,19.0
3217,2017-10-16,18.7,1019.9,216.0,0.0,16.43,3.6,80.0,13.0,24.1,17.65,0.0,18.7
3218,2017-10-16,18.6,1019.5,234.0,0.0,16.34,3.6,80.0,13.0,24.1,17.65,0.0,18.6
3219,2017-10-16,18.4,1019.1,284.0,0.0,16.16,3.6,80.0,13.0,24.1,17.65,0.0,18.4
3220,2017-10-16,18.1,1019.3,215.0,0.0,15.89,3.6,80.0,13.0,24.1,17.65,0.0,18.1
3221,2017-10-16,16.9,1019.4,214.0,0.0,15.298,3.6,84.0,13.0,24.1,17.65,0.0,16.9
3222,2017-10-16,16.8,1019.1,214.0,0.0,15.092,3.6,83.0,13.0,24.1,17.65,0.0,16.8
3223,2017-10-16,16.8,1019.4,214.0,56.0,15.092,3.6,83.0,13.0,24.1,17.65,0.0,16.8
3224,2017-10-16,18.1,1019.5,200.0,199.0,15.67,7.2,78.0,13.0,24.1,17.65,0.0,18.1
3225,2017-10-16,20.1,1019.3,201.0,130.0,16.739,7.2,73.0,13.0,24.1,17.65,0.0,20.1
3226,2017-10-16,21.3,1019.2,235.0,418.0,16.982,7.2,67.0,13.0,24.1,17.65,0.0,21.3
3227,2017-10-16,22.9,1018.8,214.0,496.0,18.26,7.2,64.0,13.0,24.1,17.65,0.0,22.9
3228,2017-10-16,23.7,1018.8,242.0,508.0,18.598,14.4,62.0,13.0,24.1,17.65,0.0,23.7
3229,2017-10-16,24.8,1017.8,204.0,457.0,19.132,10.8,59.0,13.0,24.1,17.65,0.0,24.8
3230,2017-10-16,25.5,1017.5,215.0,357.0,19.32,3.6,56.0,13.0,24.1,17.65,0.0,25.5
3231,2017-10-16,25.1,1017.8,260.0,213.0,18.92,3.6,56.0,13.0,24.1,17.65,0.0,25.1
3232,2017-10-16,24.3,1018.0,206.0,58.0,18.8,3.6,60.0,13.0,24.1,17.65,0.0,24.3
3233,2017-10-16,21.9,1018.6,288.0,0.0,17.942,3.6,69.0,13.0,24.1,17.65,0.0,21.9
3234,2017-10-16,21.0,1019.1,293.0,0.0,17.45,3.6,73.0,13.0,24.1,17.65,0.0,21.0
3235,2017-10-16,20.6,1019.3,268.0,0.0,17.495,3.6,75.0,13.0,24.1,17.65,0.0,20.6
3236,2017-10-16,20.7,1019.5,268.0,0.0,17.495,0.0,75.0,13.0,24.1,17.65,0.0,20.7
3237,2017-10-16,19.0,1020.1,316.0,0.0,16.81,7.2,81.0,13.0,24.1,17.65,0.0,19.0
3238,2017-10-17,18.2,1020.3,4.0,0.0,16.53,7.2,85.0,13.0,24.1,17.65,0.0,18.2
3239,2017-10-17,17.7,1020.3,10.0,0.0,16.202,14.4,86.0,16.5,25.5,19.25,0.0,17.7
3240,2017-10-17,16.8,1020.4,17.0,0.0,15.612,7.2,88.0,16.5,25.5,19.25,0.0,16.8
3241,2017-10-17,15.9,1020.2,18.0,0.0,14.636,3.6,87.0,16.5,25.5,19.25,0.0,15.9
3242,2017-10-17,15.3,1020.1,60.0,0.0,13.376,3.6,81.0,16.5,25.5,19.25,0.0,15.3
3243,2017-10-17,14.6,1020.4,9.0,0.0,12.87,0.0,83.0,16.5,25.5,19.25,0.0,14.6
3244,2017-10-17,13.5,1020.4,8.0,0.0,12.26,0.0,87.0,16.5,25.5,19.25,0.0,13.5
3245,2017-10-17,12.5,1020.3,9.0,0.0,11.6,0.0,91.0,16.5,25.5,19.25,0.0,12.5
3246,2017-10-17,12.8,1020.1,9.0,0.0,11.9,0.0,91.0,16.5,25.5,19.25,0.0,12.8
3247,2017-10-17,13.3,1020.1,16.0,58.0,12.3,3.6,90.0,16.5,25.5,19.25,0.0,13.3
3248,2017-10-17,15.4,1020.1,191.0,176.0,14.008,3.6,86.0,16.5,25.5,19.25,0.0,15.4
3249,2017-10-17,16.4,1019.9,142.0,193.0,14.564,10.8,82.0,16.5,25.5,19.25,0.0,16.4
3250,2017-10-17,18.4,1018.8,147.0,360.0,15.94,7.2,78.0,16.5,25.5,19.25,0.0,18.4
3251,2017-10-17,20.2,1018.0,205.0,441.0,17.07,7.2,75.0,16.5,25.5,19.25,0.0,20.2
3252,2017-10-17,21.4,1017.1,199.0,346.0,17.626,7.2,71.0,16.5,25.5,19.25,0.0,21.4
3253,2017-10-17,21.9,1016.0,204.0,353.0,18.08,10.8,70.0,16.5,25.5,19.25,0.0,21.9
3254,2017-10-17,22.6,1015.1,202.0,318.0,18.52,3.6,68.0,16.5,25.5,19.25,0.0,22.6
3255,2017-10-17,22.6,1014.4,206.0,185.0,18.66,3.6,69.0,16.5,25.5,19.25,0.0,22.6
3256,2017-10-17,22.4,1013.9,208.0,84.0,18.6,7.2,70.0,16.5,25.5,19.25,0.0,22.4
3257,2017-10-17,21.3,1013.8,202.0,7.0,17.948,0.0,74.0,16.5,25.5,19.25,0.0,21.3
3258,2017-10-17,20.1,1013.7,202.0,0.0,17.354,0.0,78.0,16.5,25.5,19.25,0.0,20.1
3259,2017-10-17,19.2,1013.3,202.0,0.0,17.084,0.0,82.0,16.5,25.5,19.25,0.0,19.2
3260,2017-10-17,18.5,1013.2,202.0,0.0,16.58,0.0,83.0,16.5,25.5,19.25,0.0,18.5
3261,2017-10-17,16.7,1013.2,202.0,0.0,15.624,0.0,89.0,16.5,25.5,19.25,0.0,16.7
3262,2017-10-18,17.3,1012.7,202.0,0.0,15.961,0.0,87.0,16.5,25.5,19.25,0.0,17.3
3263,2017-10-18,16.4,1012.2,202.0,0.0,15.554,3.6,91.0,12.3,22.8,19.65,0.0,16.4
3264,2017-10-18,15.6,1012.1,202.0,0.0,14.66,0.0,90.0,12.3,22.8,19.65,0.0,15.6
3265,2017-10-18,16.2,1012.1,202.0,0.0,14.584,3.6,84.0,12.3,22.8,19.65,0.0,16.2
3266,2017-10-18,15.4,1011.8,229.0,0.0,13.9,3.6,85.0,12.3,22.8,19.65,0.0,15.4
3267,2017-10-18,14.9,1011.7,230.0,0.0,13.312,3.6,84.0,12.3,22.8,19.65,0.0,14.9
3268,2017-10-18,14.7,1011.6,229.0,0.0,13.136,3.6,84.0,12.3,22.8,19.65,0.0,14.7
3269,2017-10-18,15.1,1011.3,230.0,0.0,13.396,3.6,83.0,12.3,22.8,19.65,0.0,15.1
3270,2017-10-18,14.9,1011.3,223.0,0.0,13.214,3.6,83.0,12.3,22.8,19.65,0.0,14.9
3271,2017-10-18,15.1,1011.5,206.0,69.0,13.396,3.6,83.0,12.3,22.8,19.65,0.0,15.1
3272,2017-10-18,16.5,1011.5,221.0,308.0,14.335,3.6,79.0,12.3,22.8,19.65,0.0,16.5
3273,2017-10-18,17.4,1011.5,220.0,179.0,14.889,3.6,77.0,12.3,22.8,19.65,0.0,17.4
3274,2017-10-18,19.4,1011.4,258.0,503.0,15.536,3.6,68.0,12.3,22.8,19.65,0.0,19.4
3275,2017-10-18,20.4,1011.0,294.0,281.0,16.076,3.6,66.0,12.3,22.8,19.65,0.0,20.4
3276,2017-10-18,20.8,1010.3,209.0,666.0,16.175,7.2,65.0,12.3,22.8,19.65,0.0,20.8
3277,2017-10-18,20.9,1009.9,224.0,137.0,16.204,3.6,64.0,12.3,22.8,19.65,0.0,20.9
3278,2017-10-18,20.2,1009.8,217.0,165.0,16.056,3.6,67.0,12.3,22.8,19.65,0.0,20.2
3279,2017-10-18,20.0,1009.4,210.0,107.0,16.04,3.6,68.0,12.3,22.8,19.65,0.0,20.0
3280,2017-10-18,19.9,1008.9,210.0,54.0,16.23,0.0,70.0,12.3,22.8,19.65,0.0,19.9
3281,2017-10-18,19.2,1009.3,210.0,0.0,16.076,0.0,73.0,12.3,22.8,19.65,0.0,19.2
3282,2017-10-18,17.1,1009.4,210.0,0.0,15.383,0.0,83.0,12.3,22.8,19.65,0.0,17.1
3283,2017-10-18,17.8,1009.3,210.0,0.0,15.304,0.0,77.0,12.3,22.8,19.65,0.0,17.8
3284,2017-10-18,17.8,1009.3,210.0,0.0,15.304,0.0,77.0,12.3,22.8,19.65,0.0,17.8
3285,2017-10-18,17.0,1009.6,210.0,0.0,14.88,3.6,79.0,12.3,22.8,19.65,0.0,17.0
3286,2017-10-19,16.2,1009.2,210.0,0.0,14.236,0.0,81.0,12.3,22.8,19.65,0.0,16.2
3287,2017-10-19,15.2,1008.8,210.0,0.0,13.492,0.0,83.0,14.7,21.1,16.7,0.0,15.2
3288,2017-10-19,15.0,1008.1,210.0,0.0,13.3,3.6,83.0,14.7,21.1,16.7,0.0,15.0
3289,2017-10-19,14.3,1008.2,210.0,0.0,12.696,3.6,84.0,14.7,21.1,16.7,0.0,14.3
3290,2017-10-19,13.9,1007.6,210.0,0.0,12.5,3.6,85.0,14.7,21.1,16.7,0.0,13.9
3291,2017-10-19,13.9,1007.4,201.0,0.0,12.42,3.6,84.0,14.7,21.1,16.7,0.0,13.9
3292,2017-10-19,13.8,1007.1,202.0,0.0,12.4,3.6,85.0,14.7,21.1,16.7,0.0,13.8
3293,2017-10-19,13.7,1006.9,195.0,0.0,12.38,3.6,86.0,14.7,21.1,16.7,0.0,13.7
3294,2017-10-19,14.0,1006.7,206.0,0.0,12.76,3.6,87.0,14.7,21.1,16.7,0.0,14.0
3295,2017-10-19,14.1,1007.1,212.0,40.0,12.772,3.6,86.0,14.7,21.1,16.7,0.0,14.1
3296,2017-10-19,15.4,1007.2,212.0,88.0,14.012,3.6,87.0,14.7,21.1,16.7,0.0,15.4
3297,2017-10-19,17.2,1007.3,210.0,172.0,15.466,3.6,83.0,14.7,21.1,16.7,0.0,17.2
3298,2017-10-19,19.7,1006.9,177.0,223.0,16.558,7.2,74.0,14.7,21.1,16.7,0.0,19.7
3299,2017-10-19,20.4,1006.5,267.0,490.0,16.976,7.2,73.0,14.7,21.1,16.7,0.0,20.4
3300,2017-10-19,21.4,1005.7,171.0,202.0,16.968,10.8,66.0,14.7,21.1,16.7,0.0,21.4
3301,2017-10-19,21.0,1005.8,199.0,218.0,16.64,7.2,67.0,14.7,21.1,16.7,0.0,21.0
3302,2017-10-19,20.9,1005.5,119.0,160.0,16.446,7.2,66.0,14.7,21.1,16.7,0.0,20.9
3303,2017-10-19,20.5,1005.3,341.0,149.0,16.025,10.8,65.0,14.7,21.1,16.7,0.0,20.5
3304,2017-10-19,19.7,1005.6,280.0,67.0,15.957,3.6,69.0,14.7,21.1,16.7,0.0,19.7
3305,2017-10-19,18.8,1005.6,214.0,0.0,15.53,7.2,71.0,14.7,21.1,16.7,0.0,18.8
3306,2017-10-19,18.5,1005.9,201.0,0.0,15.37,3.6,72.0,14.7,21.1,16.7,0.0,18.5
3307,2017-10-19,18.0,1005.6,275.0,0.0,15.03,7.2,73.0,14.7,21.1,16.7,0.0,18.0
3308,2017-10-19,17.1,1005.7,174.0,0.0,14.452,10.8,74.0,14.7,21.1,16.7,0.0,17.1
3309,2017-10-19,16.7,1005.7,204.0,0.0,14.202,14.4,76.0,14.7,21.1,16.7,0.0,16.7
3310,2017-10-20,16.1,1006.3,210.0,0.0,13.9,7.2,80.0,14.7,21.1,16.7,0.0,16.1
3311,2017-10-20,15.8,1005.8,172.0,0.0,13.952,7.2,82.0,13.2,21.4,18.05,0.0,15.8
3312,2017-10-20,15.2,1006.0,212.0,0.0,13.908,7.2,87.0,13.2,21.4,18.05,0.0,15.2
3313,2017-10-20,14.2,1005.6,151.0,0.0,13.2,14.4,90.0,13.2,21.4,18.05,0.0,14.2
3314,2017-10-20,13.4,1006.0,289.0,0.0,12.6,14.4,92.0,13.2,21.4,18.05,0.0,13.4
3315,2017-10-20,12.8,1006.9,328.0,0.0,11.8,21.6,90.0,13.2,21.4,18.05,0.0,12.8
3316,2017-10-20,12.2,1007.5,258.0,0.0,11.4,10.8,92.0,13.2,21.4,18.05,0.0,12.2
3317,2017-10-20,11.4,1008.5,316.0,0.0,10.463,10.8,91.0,13.2,21.4,18.05,0.0,11.4
3318,2017-10-20,10.9,1009.2,29.0,0.0,9.99,10.8,90.0,13.2,21.4,18.05,0.0,10.9
3319,2017-10-20,10.7,1010.4,193.0,33.0,9.956,10.8,92.0,13.2,21.4,18.05,0.0,10.7
3320,2017-10-20,11.8,1011.1,34.0,120.0,10.738,14.4,89.0,13.2,21.4,18.05,0.0,11.8
3321,2017-10-20,12.5,1011.9,334.0,49.0,11.02,18.0,84.0,13.2,21.4,18.05,0.0,12.5
3322,2017-10-20,13.9,1012.4,10.0,475.0,11.595,18.0,75.0,13.2,21.4,18.05,0.0,13.9
3323,2017-10-20,14.7,1012.9,342.0,178.0,11.4,21.6,67.0,13.2,21.4,18.05,0.0,14.7
3324,2017-10-20,15.0,1013.0,340.0,596.0,11.16,18.0,63.0,13.2,21.4,18.05,0.0,15.0
3325,2017-10-20,15.7,1012.9,35.0,492.0,11.43,25.2,60.0,13.2,21.4,18.05,0.0,15.7
3326,2017-10-20,16.2,1012.4,314.0,371.0,11.62,18.0,58.0,13.2,21.4,18.05,0.0,16.2
3327,2017-10-20,16.2,1012.8,30.0,221.0,11.974,10.8,61.0,13.2,21.4,18.05,0.0,16.2
3328,2017-10-20,15.9,1012.8,350.0,69.0,12.054,7.2,64.0,13.2,21.4,18.05,0.0,15.9
3329,2017-10-20,14.7,1013.0,301.0,0.0,11.86,0.0,71.0,13.2,21.4,18.05,0.0,14.7
3330,2017-10-20,13.7,1013.3,210.0,0.0,11.488,0.0,76.0,13.2,21.4,18.05,0.0,13.7
3331,2017-10-20,13.6,1012.8,210.0,0.0,11.488,3.6,77.0,13.2,21.4,18.05,0.0,13.6
3332,2017-10-20,12.9,1012.6,191.0,0.0,10.882,3.6,78.0,13.2,21.4,18.05,0.0,12.9
3333,2017-10-20,12.9,1012.5,197.0,0.0,10.991,3.6,79.0,13.2,21.4,18.05,0.0,12.9
3334,2017-10-21,12.4,1011.8,197.0,0.0,10.76,3.6,82.0,13.2,21.4,18.05,0.0,12.4
3335,2017-10-21,12.5,1011.8,266.0,0.0,10.86,7.2,82.0,10.7,16.5,14.85,1.15,12.5
3336,2017-10-21,12.6,1011.3,234.0,0.0,10.94,3.6,83.0,10.7,16.5,14.85,1.15,12.6
3337,2017-10-21,12.7,1010.8,210.0,0.0,11.38,3.6,86.0,10.7,16.5,14.85,1.15,12.7
3338,2017-10-21,14.4,1010.1,285.0,0.0,12.96,3.6,85.0,10.7,16.5,14.85,1.15,14.4
3339,2017-10-21,14.9,1009.8,289.0,0.0,13.606,10.8,87.0,10.7,16.5,14.85,1.15,14.9
3340,2017-10-21,15.4,1009.6,4.0,0.0,14.332,10.8,89.0,10.7,16.5,14.85,1.15,15.4
3341,2017-10-21,15.8,1010.2,276.0,0.0,14.542,14.4,88.0,10.7,16.5,14.85,1.15,15.8
3342,2017-10-21,14.7,1010.6,252.0,0.0,13.8,14.4,91.0,10.7,16.5,14.85,1.15,14.7
3343,2017-10-21,14.2,1011.3,287.0,14.0,13.3,10.8,91.0,10.7,16.5,14.85,1.15,14.2
3344,2017-10-21,14.1,1012.0,285.0,114.0,13.0,14.4,90.0,10.7,16.5,14.85,1.15,14.1
3345,2017-10-21,14.5,1012.4,320.0,116.0,13.32,14.4,88.0,10.7,16.5,14.85,1.15,14.5
3346,2017-10-21,15.2,1012.5,349.0,132.0,13.284,14.4,81.0,10.7,16.5,14.85,1.15,15.2
3347,2017-10-21,15.8,1012.4,337.0,144.0,12.416,28.8,68.0,10.7,16.5,14.85,1.15,15.8
3348,2017-10-21,16.5,1012.0,328.0,139.0,13.18,14.4,69.0,10.7,16.5,14.85,1.15,16.5
3349,2017-10-21,17.0,1011.4,313.0,192.0,12.63,28.8,61.0,10.7,16.5,14.85,1.15,17.0
3350,2017-10-21,16.3,1011.7,343.0,107.0,12.056,21.6,61.0,10.7,16.5,14.85,1.15,16.3
3351,2017-10-21,13.2,1012.2,12.0,105.0,11.184,21.6,78.0,10.7,16.5,14.85,1.15,13.2
3352,2017-10-21,13.7,1012.3,15.0,19.0,11.282,18.0,74.0,10.7,16.5,14.85,1.15,13.7
3353,2017-10-21,12.4,1012.8,226.0,0.0,9.976,18.0,74.0,10.7,16.5,14.85,1.15,12.4
3354,2017-10-21,11.8,1013.1,266.0,0.0,9.902,14.4,79.0,10.7,16.5,14.85,1.15,11.8
3355,2017-10-21,11.5,1013.5,283.0,0.0,9.87,14.4,82.0,10.7,16.5,14.85,1.15,11.5
3356,2017-10-21,11.3,1013.8,331.0,0.0,9.674,14.4,82.0,10.7,16.5,14.85,1.15,11.3
3357,2017-10-21,10.8,1014.1,260.0,0.0,9.088,10.8,81.0,10.7,16.5,14.85,1.15,10.8
3358,2017-10-22,10.3,1014.3,215.0,0.0,8.749,10.8,83.0,10.7,16.5,14.85,1.15,10.3
3359,2017-10-22,9.7,1014.4,33.0,0.0,8.45,10.8,85.0,10.2,17.1,13.9,2.1,9.7
3360,2017-10-22,9.6,1014.6,278.0,0.0,8.148,14.4,83.0,10.2,17.1,13.9,2.1,9.6
3361,2017-10-22,9.3,1014.5,310.0,0.0,8.002,14.4,84.0,10.2,17.1,13.9,2.1,9.3
3362,2017-10-22,9.3,1014.7,345.0,0.0,7.929,18.0,83.0,10.2,17.1,13.9,2.1,9.3
3363,2017-10-22,9.3,1014.7,4.0,0.0,8.002,14.4,84.0,10.2,17.1,13.9,2.1,9.3
3364,2017-10-22,9.4,1014.7,8.0,0.0,8.002,21.6,83.0,10.2,17.1,13.9,2.1,9.4
3365,2017-10-22,9.3,1015.2,4.0,0.0,7.929,25.2,83.0,10.2,17.1,13.9,2.1,9.3
3366,2017-10-22,8.9,1015.5,24.0,0.0,7.74,21.6,85.0,10.2,17.1,13.9,2.1,8.9
3367,2017-10-22,8.7,1016.0,320.0,37.0,7.52,18.0,85.0,10.2,17.1,13.9,2.1,8.7
3368,2017-10-22,9.3,1016.4,50.0,190.0,8.002,18.0,84.0,10.2,17.1,13.9,2.1,9.3
3369,2017-10-22,10.6,1016.9,4.0,151.0,8.714,28.8,79.0,10.2,17.1,13.9,2.1,10.6
3370,2017-10-22,11.7,1017.1,15.0,448.0,9.221,25.2,73.0,10.2,17.1,13.9,2.1,11.7
3371,2017-10-22,12.2,1017.2,35.0,176.0,9.156,25.2,68.0,10.2,17.1,13.9,2.1,12.2
3372,2017-10-22,12.3,1017.2,320.0,673.0,9.357,32.4,69.0,10.2,17.1,13.9,2.1,12.3
3373,2017-10-22,12.5,1017.2,13.0,111.0,8.96,28.8,64.0,10.2,17.1,13.9,2.1,12.5
