,HIS_DATE ,CIM_ENER_SS_FR,CIM_ENER_SS_CH,PEV_ENER_SS_FR,PEV_ENER_SS_CH,RUS_ENER_SS_FR_1,RUS_ENER_SS_FR_2,RUS_ENER_SS_FR_3,RUS_ENER_SS_FR_4,RUN_ENER_SS_FR_5,RUN_ENER_SS_FR_6,RUN_ENER_SS_FR_7,RUN_ENER_SS_FR_8,RUS_ENER_SS_CH_1,RUS_ENER_SS_CH_2,RUS_ENER_SS_CH_3,RUS_ENER_SS_CH_4,RUN_ENER_SS_CH_5,RUN_ENER_SS_CH_6,RUN_ENER_SS_CH_7,AM1_ENER_SS_FR,AM2_ENER_SS_FR,AM1_ENER_SS_CH,AM2_ENER_SS_CH,LOG_ENER_SS_FR,LOG_ENER_SS_CH,GRD_ENER_SS_FR_G,GRD_ENER_SS_FR_I,GRD_ENER_SS_CH_G,GRD_ENER_SS_CH_I,CRP_ENER_SS_FR,CRP_ENER_SS_CH,RES_ENER_SS_FR,RES_ENER_SS_CH,PCE_ENER_SS_CH,UTI_ENER_EG_TCR,UTI_ENER_EC_TCR,RUN_ENER_SS_CH_8
33,2018-07-29,16.5977483691,0.00885034591192,6.06996666667,0.0,4.17144345299,7.52295930638,4.96685378666,9.06772189177,9.27355601118,8.14069116518,0.159659042007,6.2771231865,0.0,0.0101210866778,0.00409458795912,0.0,0.00292995704149,9.66570951277e-05,0.000177865498699,18.3933740854,9.62805633161,0.0,0.081414011911,1.98,0.0,9.78138409936,12.5893559568,0.0,0.0127312924596,6.70371714863,0.0,0.0,0.00118741685276,0.00276408626996,184.320442121,0.0,0.0
34,2018-07-30,4.69123648909,0.00931929331273,3.83998333333,0.0,0.0362472073921,0.442336416716,0.530094909671,0.651085547139,2.04019671011,1.15859898505,0.000545552093172,0.926933918316,0.0,0.0098786639137,0.00384392699925,0.0,0.00481141374985,0.000104093418486,0.000214020401472,5.64469866827,8.48625773205,0.0,0.0552205278145,0.85,0.0,2.73172193352,5.18063302951,0.0,0.0134510486387,6.70371714863,0.0,0.0,0.000936247130767,0.00337693505389,81.8900989352,0.0,0.0
35,2018-07-31,5.54756069777,0.00931929331273,3.01261666667,0.0,0.0410977322881,0.403048398879,0.503089025999,0.61424911892,1.94089689446,1.18649548988,0.000970378014244,0.855105219733,0.0,0.00984561637597,0.00342621075106,0.0,0.0034240809473,7.92089267634e-05,0.000266174909484,4.45253924653,7.69983975268,0.0,0.0483343896631,0.73,0.0,2.19078386808,4.10386082809,0.0,0.013759872425,6.70371714863,0.0,0.0,0.00102597695843,0.00282182645606,73.062260795,0.0,0.0
36,2018-08-01,7.64196929151,0.00960106824641,4.15166666667,0.0,4.61085480682,7.78646992441,5.46530704024,9.38207016826,10.4879106061,8.96490416411,0.21078996958,6.48257539524,8.71244992595e-07,0.00988913963374,0.00352430899511,0.0,0.00317318780071,7.62438212405e-05,0.000289863593935,8.56125017256,8.18240163647,0.0,0.0529178818542,1.29,0.0,7.12608698316,7.79441789587,0.0,0.0130292519461,6.70371714863,0.0,0.0,0.00110198693687,0.00252371733404,155.20602278,0.0,0.0
37,2018-08-02,7.56220705717,0.00907536101295,4.44713333333,0.0,4.22528559357,7.1459306558,5.11763824539,8.35090057521,9.70920849705,8.39113964284,0.0824972024511,5.87413283896,4.10832217312e-06,0.00987333026569,0.00379678254831,0.0,0.00316721174022,5.12139195052e-05,0.000242279405938,9.27097405493,8.29130220643,0.0,0.0559533938795,1.34,0.0,5.99585739145,7.42673730024,0.0,0.0126543163788,6.70371714863,0.0,0.00431609555017,0.00122574216141,0.00253233638068,149.621920419,0.0,0.0
38,2018-08-03,10.9797502053,0.00927448942093,4.5823,0.0,4.21632893315,7.02425256618,5.02040102251,7.89570143549,8.33167936283,7.82839578308,0.268748654107,5.7009329789,3.92721631215e-06,0.00991932920442,0.00377497443696,0.0,0.00316611847302,4.49567378382e-05,0.000220877365791,10.6267207563,8.71366582254,0.0,0.0754366771289,1.43,0.0,5.67490640955,7.15536235171,0.0,0.0130878276395,6.70371714863,0.0,0.0120403120736,0.0013882756466,0.00260624697148,151.027728355,0.0,0.0
39,2018-08-04,13.534045311,0.00932028898387,5.11203333333,0.0,4.13598587062,7.14203896616,4.73378225605,8.84947339907,8.52111247809,7.96929833694,0.11102562763,6.18445690281,2.30810110224e-06,0.00996770972415,0.00383527181111,0.0,0.00302380861103,4.05701139243e-05,0.000140671661939,11.995686546,8.98894355339,0.0,0.092580789038,1.59,0.0,6.39794429392,8.35576911623,0.0,0.0130953563203,6.70371714863,0.0,0.0368575836756,0.0013243109762,0.00275572256396,160.189526843,0.0,0.0
40,2018-08-05,15.7542234185,0.00865619571414,5.76031666667,0.0,3.8965102589,7.47708346287,4.43001194552,8.61814078669,8.85013435371,7.99133707282,0.117679917328,6.84209167615,1.02613194031e-06,0.00992390036845,0.00394890434109,0.0,0.00329084864643,3.31417832058e-05,0.000152515509399,14.9928054921,9.71513120946,0.0,0.100557939099,1.9,0.0,7.47899959981,9.51310111843,0.0,0.0126735611702,6.70371714863,0.0,0.00764018036807,0.0013867964758,0.00270724713664,174.138370448,0.0,0.0
41,2018-08-06,8.53216688597,0.00849689298775,4.46458333333,0.0,0.0406390585631,0.502351136071,0.495485483039,0.601119052997,1.4861680692,1.11959542544,0.00792164744053,1.18180835029,1.22897472465e-06,0.00983961755992,0.00345307571115,0.0,0.00294688171925,6.27916160738e-05,0.000185553610208,13.8795891851,9.5636542203,0.0,0.097447326676,1.1,0.0,3.74430649402,5.90786315006,0.0,0.0134242657805,6.70371714863,0.0,0.0101346971433,0.00123262375712,0.00322090754707,105.899029774,0.0,0.0
42,2018-08-07,8.53216688597,0.00849689298775,4.46458333333,0.0,0.0406390585631,0.502351136071,0.495485483039,0.601119052997,1.4861680692,1.11959542544,0.00792164744053,1.18180835029,1.22897472465e-06,0.00983961755992,0.00345307571115,0.0,0.00294688171925,6.27916160738e-05,0.000185553610208,13.8795891851,9.5636542203,0.0,0.097447326676,1.1,0.0,3.74430649402,5.90786315006,0.0,0.0134242657805,6.70371714863,0.0,0.0101346971433,0.00123262375712,0.00322090754707,105.899029774,0.0,0.0
43,2018-08-08,15.6837850801,0.00812551850686,5.2282,0.0,5.21730694643,8.52565982257,5.26152329014,10.5356601116,9.96641732862,9.49764815471,0.343155253518,6.99199360724,1.75979948835e-06,0.00997828091204,0.0038001294015,0.0,0.00290954142838,6.05617751717e-05,0.000235214654822,20.1295998059,8.96234271734,0.0,0.0955449459652,1.69,0.0,8.38258090129,9.41404655404,0.0,0.0135255336209,6.70371714863,0.0,2.12301916357,0.000960029521821,0.00321762538624,184.339385433,0.0,0.0
44,2018-08-09,18.7482979018,0.00782881552004,5.6088,0.0,4.41485492976,7.84297501585,4.85523106276,9.59170955628,9.61802018531,8.415004322,0.455868586114,6.85773466994,0.0,0.00976457122306,0.00411242005066,0.0,0.00311255803535,6.95317430655e-05,0.000272824065178,14.4194257706,9.44996785933,0.0,0.096078977178,1.92,0.0,7.74745595039,10.6094441113,0.0,0.0127564001887,6.70371714863,0.0,2.34479084243,0.00110188322083,0.00310810156407,179.055530706,0.0,0.000283687564661
45,2018-08-10,8.20862635909,0.00790548161604,4.14976666667,0.0,4.37114171403,7.20961166929,5.45766951968,9.30500107787,9.16947814105,8.31896202164,0.185266314355,6.57687084956,7.35653884476e-07,0.00981580765801,0.00390087280539,0.0,0.00308458057407,6.85692066327e-05,0.000272824065178,9.05952989683,9.19335600877,0.0,0.0784171441701,1.4,0.0,3.49275382678,7.45979223556,0.0,0.012654295424,6.70371714863,0.0,0.881528067708,0.000880505017221,0.00311560051159,152.176135278,0.0,0.000120054413856
